id,business_name,email,phone,website,address,city,state,google_rating,google_review_count,trust_score,tier,verticals
160,Medallion Pools of Texas,info@medallionpooldesign.com,(469) 667-7426,http://www.medallionpooldesign.com/,"5475 FM1461, McKinney, TX 75071, United States",Frisco,TX,4.8,166,0,unranked,Pool
1017,Mesquite Roofing & Construction,mesquiteroofingandconstruction@gmail.com,(972) 681-3183,https://mesquiteroofingandconstruction.com/?utm_source=omg-gbp&utm_medium=webclick,"701 TX-352, Mesquite, TX 75149, United States",Mesquite,TX,4.9,96,0,unranked,Patio Covers; Motorized Shades
851,Metal Tech,,(817) 238-6932,,"9317 Jacksboro Hwy, Fort Worth, TX 76135, United States",Lake Worth,TX,5,1,0,unranked,Patio Covers
587,Method Pools,,(972) 765-3294,http://www.methodpools.com/,"1300 W Main St Suite 103, Waxahachie, TX 75165, United States",Waxahachie,TX,4.4,108,0,unranked,Pool
9,Metroplex Pool,,(855) 955-7665,http://www.metroplexpool.com/,"500 Kimball Ave, Southlake, TX 76092, United States",Fort Worth,TX,4.9,140,44,unranked,Pool
996,Metroplex Pro Builders LLC,,(469) 300-5559,https://www.metroplexprobuilders.com/?utm_source=GMB&utm_medium=organic,"1202 E Arapaho Rd #147, Richardson, TX 75081, United States",Richardson,TX,4.6,68,0,unranked,Patio Covers
1185,Metroplex Roof and Fence,,(469) 865-3838,,"3961 Swisher Rd, Corinth, TX 76210, United States",Corinth,TX,5,2,0,unranked,Patio Covers
243,Metroplex Roofing and Remodeling-MRR,,(214) 994-3408,http://www.metroplexroofers.com/,"5445 Caruth Haven Ln #1321, Dallas, TX 75225, United States",Dallas,TX,4.9,43,0,unranked,Patio Covers
385,Metropolitan Blinds,,(972) 672-4454,,"Street East, 4209 Green Meadow E, Colleyville, TX 76034, United States",Colleyville,TX,5,2,0,unranked,Motorized Shades
1431,Metropolitan Window Covering,mwcblinds@gmail.com,(972) 672-4454,http://mwcblindstx.com/,"2216 Grand Canyon Ct, Carrollton, TX 75006, United States",Carrollton,TX,5,1,0,unranked,Motorized Shades
623,Metrotech Pool Service,,(972) 757-2897,https://metrotechpools.com/,"1333 W McDermott Dr # 200, Allen, TX 75013, United States",Allen,TX,3.7,17,0,unranked,Pool
120,Meyer's Pool Care,info@meyerspoolcare.com,(817) 442-5787,http://meyerspoolcare.com/,"1904 Industrial Blvd suite 105, Colleyville, TX 76034, United States",Colleyville,TX,5,59,0,unranked,Pool
631,Michael Solar Screens,michaelsolarscreens@gmail.com,(469) 562-3049,https://www.michaelsolarscreens.com/,"311 Stoneybrook Dr, Wylie, TX 75098, United States",Wylie,TX,5,31,0,unranked,Pool
50,"Mid City Custom Pools Inc., & Outdoor Living",sales@midcitypools.com,(817) 835-9141,http://www.midcitypools.com/,"7700 Precinct Line Rd, Hurst, TX 76054, United States",Colleyville,TX,3.9,42,0,unranked,Pool
1322,Midlo Contracting,,(214) 366-4356,http://www.midlocontracting.com/,"222 Henderson St, Midlothian, TX 76065, United States",Midlothian,TX,4.6,132,0,unranked,Patio Covers; Motorized Shades
335,Mighty Dog Roofing of North DFW,,(972) 619-6125,https://www.mightydogroofing.com/north-dfw-tx/,"6900 Dallas Pkwy Suite 300, Plano, TX 75024, United States",Plano,TX,4.8,52,0,unranked,Patio Covers
1307,Mike Huddleston Roofing Systems,,(817) 480-9293,https://mhhroofing.com/,"133 S Scott St, Burleson, TX 76028, United States",Burleson,TX,4.9,54,0,unranked,Patio Covers
1154,Mike Wing Fence And Deck Repair,,(817) 583-5940,,"1044 Cherrywood Ln, Carrollton, TX 75006, United States",Carrollton,TX,5,2,0,unranked,Patio Covers
230,Miller Fence and Patio LLC,,(469) 545-6718,https://www.millerfenceandpatio.com/,"1333 W McDermott Dr #150, Allen, TX 75013, United States",Plano,TX,4.6,42,0,unranked,Pool; Patio Covers
1255,Miller Storm Roofing & Reconstruction,,(817) 646-9815,https://www.millerstorm.com/?utm_campaign=gmb,"1953 Golden Heights Rd #1401, Fort Worth, TX 76177, United States",Saginaw,TX,4.8,383,0,unranked,Patio Covers
837,Mio Home,,(888) 491-5455,https://www.getmiohome.com/,"16479 Dallas Pkwy Ste 575, Addison, TX 75001, United States",Addison,TX,4.8,142,0,unranked,Patio Covers
100,Mirage Custom Pools,,(972) 434-7946,https://miragedfw.com/?utm_source=Google&utm_medium=Google+Business+Profile&utm_campaign=Pool+Builder&utm_id=Mirage+Custom+Pools,"545 N Cowan Ave suite e, Lewisville, TX 75057, United States",Frisco,TX,4.4,134,0,unranked,Pool
1302,"Modern Edge Roofing & Construction, LLC",,(817) 559-0749,https://modernedgeroofing.com/,"222 E Renfro St Ste.135, Burleson, TX 76028, United States",Burleson,TX,5,66,0,unranked,Patio Covers
215,Molocho Construction LLC,,(817) 528-1412,https://www.facebook.com/profile.php?id=61574526248638,"3318 Baylor St, Fort Worth, TX 76119, United States",Fort Worth,TX,5,1,0,unranked,Patio Covers
709,Mondragon Pool Service,,(817) 209-4282,http://www.mondragonpoolservice.com/,"7963 Charlestown Ln, Fort Worth, TX 76140, United States",DeSoto,TX,5,16,0,unranked,Pool
826,Moore Construction Co.,,(972) 820-5950,https://mooreconstructionco.com/,"2340 E Trinity Mls Rd Ste 300, Carrollton, TX 75006, United States",Carrollton,TX,4.4,121,0,unranked,Patio Covers
1119,Moore Roofing and Construction,,(972) 436-9077,https://mooreconstructiontx.com/,"112 Henrietta St suite a, Lewisville, TX 75057, United States",Lewisville,TX,4.7,32,0,unranked,Patio Covers
932,Morales Roofers,contactrm@moralesroofers.com,(469) 363-9649,https://www.moralesroofers.com/?utm_source=Google&utm_medium=Organic&utm_campaign=GMB&utm_id=Morales+Roofers,"2022 113th St Suite 104, Grand Prairie, TX 75050, United States",Irving,TX,4.9,234,0,unranked,Patio Covers
80,Morton Pool Solutions / Renovations,mortonpoolsolutions@gmail.com,(469) 571-9608,https://mortonpoolsolutions.com/,"410 Carver, Wylie, TX 75098, United States",Plano,TX,5,93,0,unranked,Pool
1309,Most High Roofing,info@mosthighroofing.com,(817) 528-3433,https://www.mosthighroofing.com/,"100 Noe Ln, Burleson, TX 76028, United States",Burleson,TX,5,18,0,unranked,Patio Covers
739,Mr Screen Renovations Services LLC,sales@mrscreenllc.com,(239) 383-4419,http://www.mrscreenllc.com/,"804 NE 8th St, Cape Coral, FL 33909, United States",Prosper,TX,5,14,0,unranked,Pool
678,"Mr. Handyman of Burleson, Midlothian and E Cleburne",,(817) 587-9887,https://www.mrhandyman.com/burleson-midlothian-cleburne/?cid=LSTL_MHM000197&utm_source=gmb&utm_campaign=local&utm_medium=organic,"5001 FM1187 STE 290, Burleson, TX 76028, United States",Crowley,TX,4.8,196,0,unranked,Pool
641,"Mr. Handyman of Flower Mound, Lewisville and Denton",,(972) 627-4793,https://www.mrhandyman.com/flower-mound-lewisville-denton/?cid=LSTL_MHM000197&utm_source=gmb&utm_campaign=local&utm_medium=organic,"1075 Civic Cir Suite B, Lewisville, TX 75067, United States",Denton,TX,4.9,530,0,unranked,Pool
613,Mr. Handyman of Frisco,,(972) 439-1191,https://www.mrhandyman.com/frisco/?cid=LSTL_MHM000197&utm_source=gmb&utm_campaign=local&utm_medium=organic,"6136 Frisco Square Blvd, Frisco, TX 75034, United States",Frisco,TX,4.9,1288,0,unranked,Pool
662,"Mr. Handyman of Keller, Roanoke and Alliance",,(817) 409-8196,https://www.mrhandyman.com/keller-roanoke-alliance/?cid=LSTL_MHM000197&utm_source=gmb&utm_campaign=local&utm_medium=organic,"204 S Main St #100, Keller, TX 76248, United States",Watauga,TX,4.9,1059,0,unranked,Pool
116,Mr. Pool Leak Repair - Southlake,mrpoolleakrepair@gmail.com,(817) 309-7082,https://mrpoolleakrepair.com/southlake-pool-leak-detection-services/?utm_campaign=gmb,"950 E State Hwy 114 Ste 160, Southlake, TX 76092, United States",Southlake,TX,4.6,34,0,unranked,Pool
695,Mr. Pool Repair,,(817) 449-3225,,"not open to the public, 6635 Storm Cat Ln #270, Burleson, TX 76028, United States",Burleson,TX,5,7,0,unranked,Pool
810,Murphy Concrete Contractors,,(972) 945-7667,https://www.murphyconcretecontractors.com/,"141 N Murphy Rd, Murphy, TX 75094, United States",Murphy,TX,5,21,0,unranked,Patio Covers
636,Murphy Wallpaper Installer,info@murphywallpaperinstaller.com,(469) 933-0332,https://murphywallpaperinstaller.com/?utm_source=GMB&utm_id=GMB,"141 N Murphy Rd, Murphy, TX 75094, United States",Murphy,TX,5,10,0,unranked,Pool
743,Mustang Lakes,info@mustanglakes.com,(972) 993-6737,http://mustanglakes.com/,"2682 Roseland Pkwy, Celina, TX 75009, United States",Celina,TX,4.5,164,0,unranked,Pool
494,My Pool Guy (Timothy Mott LLC),,(469) 651-9449,https://mypoolguy.com/,"5380 TX-276, Royse City, TX 75189, United States",Rockwall,TX,4.9,104,0,unranked,Pool
1311,My Roofing,,(817) 659-5160,https://www.myroofingonline.com/,"109 Westmeadow Dr Suite A, Cleburne, TX 76033, United States",Cleburne,TX,5,62,0,unranked,Patio Covers
241,My Texas Contracting | Roofing,info@mytexascontracting.com,(817) 646-5061,http://www.mytexascontracting.com/,"4608 Maxey Rd, Fort Worth, TX 76119, United States",Fort Worth,TX,4.8,23,0,unranked,Patio Covers
318,MyPro Construction,,(972) 576-6352,https://www.myproconstruction.com/,"1008 Harrison Ave, Arlington, TX 76011, United States",Arlington,TX,5,176,0,unranked,Patio Covers
1092,NCS Roofing & Restoration LLC,,(214) 407-8248,https://ncsroofing.com/,"411 W Pecan St, Celina, TX 75009, United States",Prosper,TX,5,43,0,unranked,Patio Covers
859,NLC Roofing and Construction,,(817) 659-6052,https://www.nlc-construction.com/,"1503 S Main St Suite 300, Cleburne, TX 76033, United States",Cleburne,TX,4.9,104,0,unranked,Patio Covers; Motorized Shades
1403,NTX Blinds & Shutters,ntxblinds@yahoo.com,,http://ntxblinds.com/,"3161 FM-551 Royse City, Fate, TX 75189, United States",Rowlett,TX,5,24,0,unranked,Motorized Shades
924,Nailed It Roofing and Construction,office@naileditroofer.com,(682) 323-6128,https://www.naileditroofer.com/,"719 W Harris Rd Suite E20, Arlington, TX 76001, United States",Arlington,TX,4.9,233,0,unranked,Patio Covers
130,Neighborhood Pool Service,,(817) 576-1102,https://poolservicenorthrichlandhills.com/HireUs/,"6851 NE Loop 820, North Richland Hills, TX 76180, United States",North Richland Hills,TX,5,1,0,unranked,Pool
319,"Net Roofing, LLC",,(817) 523-9373,http://www.netroofing.net/,"1914 E Abram St B, Arlington, TX 76010, United States",Arlington,TX,4.9,68,0,unranked,Patio Covers
1228,New Generation Construction,,(972) 342-5893,,"118 Jefflyn Ct, Euless, TX 76040, United States",Euless,TX,5,10,0,unranked,Patio Covers
1279,New Image Roofing Solar & Construction,kay@newimagesrc.com,(817) 806-7746,http://newimagesrc.com/,"5440 FM1187, Burleson, TX 76028, United States",Crowley,TX,5,28,0,unranked,Patio Covers
1181,New Texas Roofing,filler@godaddy.combookingsmy,(469) 587-7663,http://newtxroofing.com/,"2608 Round Up Trail, Little Elm, TX 75068, United States",Little Elm,TX,3.9,14,0,unranked,Patio Covers
1418,"New Vibes Solutions, LLC",contact@newvibessolutions.com,(505) 750-7071,https://newvibessolutions.com/,"6421 Godwin Dr, Aubrey, TX 76227, United States",Celina,TX,5,25,0,unranked,Motorized Shades
982,New View Roofing,info@newviewroofing.com,(469) 716-5816,https://newviewroofing.com/allen-tx-roofing-contractor/,"1002 Timberline Ln, Allen, TX 75002, United States",Allen,TX,5,89,0,unranked,Patio Covers
1160,New View Roofing,info@newviewroofing.com,(469) 772-8729,https://newviewroofing.com/the-colony/,"8253 Richmond, The Colony, TX 75056, United States",The Colony,TX,4.9,14,0,unranked,Patio Covers
1171,New View Roofing - James Cornhoff,,(469) 213-0249,,"1600 Serra Dr, Little Elm, TX 75068, United States",Little Elm,TX,4.8,13,0,unranked,Patio Covers
1259,Nexgen Roofing Systems,@nexgenroofingsystems,(817) 808-8026,http://www.nexgenroofingsystems.net/,"4521 Trysail Dr, Fort Worth, TX 76135, United States",Lake Worth,TX,4.9,53,0,unranked,Patio Covers
604,"Next Century Screens, Inc.",info@nextcenturyscreens.com,(972) 496-4981,http://www.nextcenturyscreens.com/,"3000 Forest Ln #100, Garland, TX 75042, United States",Dallas,TX,4.8,21,0,unranked,Pool
387,Next Generation Custom Blinds,,(817) 723-9319,https://www.nextgenerationblinds.com/,"7905 Bridlewood Dr, North Richland Hills, TX 76182, United States",Colleyville,TX,5,6,0,unranked,Motorized Shades
277,Next Generation Roofing and Gutters L.L.C.,,(817) 770-2778,http://nextgenerationroofingtx.com/,"5755 Rufe Snow Dr, North Richland Hills, TX 76180, United States",Colleyville,TX,4.8,55,0,unranked,Patio Covers
666,Nice & Tight - Pool Enclosure Screen Repair & Refurbishment / Motorized Screens,niceandtightscreen@hotmail.com,(754) 707-2746,http://www.niceandtight.net/,"7360 Zurich Cir, Greenacres, FL 33467, United States",Lake Worth,TX,4.9,321,0,unranked,Pool
823,Night N Day Construction,,(817) 207-7042,https://www.nightndayco.com/,"2450 Lakeside Pkwy #150, Flower Mound, TX 75022, United States",Flower Mound,TX,5,31,0,unranked,Patio Covers
898,Nikola Design and Build,filler@godaddy.combookingsmy,(817) 422-3034,https://nikoladesignandbuild.com/,"5212 Hill Ridge Dr, Fort Worth, TX 76135, United States",Saginaw,TX,5,3,0,unranked,Patio Covers
570,No Problem Custom Pools and Outdoor Living,,(817) 280-9261,http://noproblempools.us/,"211 E Avenue G #830, Midlothian, TX 76065, United States",Burleson,TX,4.7,25,0,unranked,Pool
409,North Dallas Shutters & Blinds,mymail@mailservice.com,(214) 713-9367,http://ndshuttersblinds.com/frisco/window-treatment-store,"6136 Frisco Square Blvd, Frisco, TX 75034, United States",Frisco,TX,5,29,0,unranked,Motorized Shades
306,North Richland Hills Roofing,,(817) 381-1700,,"6749 Manor Dr, North Richland Hills, TX 76180, United States",North Richland Hills,TX,5,1,0,unranked,Patio Covers
131,North Texas Home Exteriors,,(817) 201-6800,https://northtexashomeexteriors.com/?utm_campaign=google&utm_medium=organic&utm_source=google_business_profile,"7901 Whispering Woods Ln, North Richland Hills, TX 76182, United States",North Richland Hills,TX,4.8,32,0,unranked,Pool; Patio Covers; Motorized Shades
808,North Texas Outdoors,,(972) 414-5891,,"6406 S State Hwy 78 suite #205, Sachse, TX 75048, United States",Wylie,TX,5,5,0,unranked,Patio Covers
68,North Texas Pool Remodeling,,(817) 428-1958,http://www.ntxpoolremodeling.com/,"6832 Ridgewood Dr, North Richland Hills, TX 76182, United States",North Richland Hills,TX,4.2,10,0,unranked,Pool
87,NuGen Contractors LLC,,(214) 923-5007,https://www.nugencontractors.com/,"1100 Summit Ave #105, Plano, TX 75074, United States",Plano,TX,4.9,83,0,unranked,Pool; Patio Covers
679,O'Neel Construction,,(817) 877-6766,,"10130 N Crowley Rd, Crowley, TX 76036, United States",Crowley,TX,3,2,0,unranked,Pool
960,Oak Rose Exteriors,,(972) 366-7673,,"2150 S Central Expy STE 200, McKinney, TX 75070, United States",McKinney,TX,4.8,32,0,unranked,Patio Covers
729,Oasis Deck Co,,(214) 390-9674,http://mesquitedeckbuilder.com/,"1260 Redman Ave, Mesquite, TX 75149, United States",Mesquite,TX,5,23,0,unranked,Pool; Patio Covers
1082,Olguin Custom Builders LLC,,(972) 322-5440,,"1404 Bridle Trail, Allen, TX 75002, United States",Lucas,TX,5,11,0,unranked,Patio Covers
338,Olympic Exteriors LLC,,(214) 444-4141,https://olympic-exteriors.com/,"4645 Avon Ln #265, Frisco, TX 75033, United States",Frisco,TX,5,122,0,unranked,Patio Covers
490,Omni Outdoor Oasis Custom Pools,,(214) 304-3006,https://www.omnioutdooroasis.com/,"6775 Horizon Rd, Rockwall, TX 75032, United States",Rockwall,TX,5,15,0,unranked,Pool
1517,On Point Contractors,onpointcontractors@onpointdfw.com,(214) 702-1902,https://onpointdfw.com/,"610 Uptown Blvd ste 2000, Cedar Hill, TX 75104, United States",Cedar Hill,TX,4.9,283,0,unranked,Motorized Shades
1049,OnDeck Roofing,,(469) 431-1086,http://ondeckroofing.com/,"4037 N Goliad St #115, Rockwall, TX 75087, United States",Rockwall,TX,5,1,0,unranked,Patio Covers
987,"Onyx Commercial Roofing, LLC",adib@onyxroofing.net,(214) 617-8989,http://onyxroofing.net/,"450 Century Pkwy Ste 269A, Allen, TX 75013, United States",Allen,TX,5,22,0,unranked,Patio Covers
1156,Optic Home Solutions,randall.opticsolutions@gmail.com,(469) 216-2183,http://www.optichomesolutions.com/,"4570 N Shore Dr, The Colony, TX 75056, United States",The Colony,TX,5,80,0,unranked,Patio Covers
1342,Optimal Development & Restoration,ent1@gmail.com,(469) 383-9503,https://www.youroptimaldevelopment.com/,"2610 Solon Rd, Waxahachie, TX 75167, United States",Waxahachie,TX,5,23,0,unranked,Patio Covers
1524,Orange Elephant Roofing,,,,,Dallas,TX,,0,15,standard,
1179,Oroman Services LLC,,(214) 606-6614,,"2216chesnut dr, Little Elm, TX 75068, United States",Little Elm,TX,5,3,0,unranked,Patio Covers
1376,Ortega & Sons Roofing LLC,,(469) 606-3020,https://ortegaroofing.site/red-oak,"408 N Interstate 35 E Rd, Red Oak, TX 75154, United States",Red Oak,TX,4.7,83,0,unranked,Patio Covers
843,Oso and sons,,(817) 863-2028,http://osoandsons.com/,"201 W Hurst Blvd, Hurst, TX 76053, United States",Hurst,TX,5,1,0,unranked,Patio Covers
197,Outback Creations,terry@outbackcreations.com,(817) 832-2811,http://www.outbackcreations.com/,"421 Lillard Rd Ste 200, Arlington, TX 76012, United States",Arlington,TX,5,1,0,unranked,Patio Covers
514,Outdoor Living Pool & Patio,info@outdoorliving-poolandpatio.com,(972) 317-3500,http://www.outdoorliving-poolandpatio.com/,"9085 Teasley Ln, Denton, TX 76210, United States",Denton,TX,4.5,312,0,unranked,Pool; Patio Covers; Motorized Shades
419,Outdoor Shades,lee@outdoorshades.com,(214) 718-3968,https://www.outdoorshades.com/,"8412 Sterling St, Irving, TX 75063, United States",Dallas,TX,,0,0,unranked,Motorized Shades
463,"Overly Custom Pools, LLC",,(469) 952-8839,,"104 Business Park Way #120, McKinney, TX 75071, United States",McKinney,TX,5,1,0,unranked,Pool
1234,Owens Brothers Roofers LLC,,(682) 688-9612,,"5100 Haltom Rd #1979, Haltom City, TX 76117, United States",Haltom City,TX,4.7,46,0,unranked,Patio Covers
732,PCR Pools and Spas LLC,pcrpoolsandspas@gmail.com,(972) 884-0220,https://pcrpoolsandspas.com/,"2063 Buck Ct, Caddo Mills, TX 75135, United States",Rockwall,TX,4.8,20,0,unranked,Pool
667,PHOENIX SCREEN COMPANY,,(561) 585-4040,https://phoenix-screen.com/phoenix-screens,"1030 Lake Ave, Lake Worth Beach, FL 33460, United States",Lake Worth,TX,5,17,0,unranked,Pool
948,PMR Roofing,info@pmrroofing.com,(469) 409-7663,http://pmrroofing.com/,"2006 N Hwy 360, Grand Prairie, TX 75050, United States",Grand Prairie,TX,4.8,76,0,unranked,Patio Covers
700,POOL AND SPA ETC,,(817) 504-0344,,"1123 N Main St, Cleburne, TX 76033, United States",Cleburne,TX,3.8,14,0,unranked,Pool
139,POOLBURG,,(469) 277-9893,http://poolburg.com/,"10400 Clarence Dr, Frisco, TX 75033, United States",Frisco,TX,4.8,26,0,unranked,Pool
290,PROCO Roofing,info@procoroof.com,(833) 467-7626,https://procoroof.com/,"1020 S Main St, Grapevine, TX 76051, United States",Grapevine,TX,4.8,304,0,unranked,Patio Covers
185,PROvision Outdoor Living,,(817) 880-7224,https://www.provisionoutdoorliving.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,"1560 E Southlake Blvd Ste 100, Southlake, TX 76092, United States",Southlake,TX,5,25,0,unranked,Patio Covers
450,Pacific Pool Plastering,pacificpoolplastering@yahoo.com,(469) 858-9859,https://pacificpoolplaster.com/,"209 W Main St #107, Grand Prairie, TX 75050, United States",Irving,TX,4.8,162,0,unranked,Pool
278,"Palafox Construction Group, LLC.",,(817) 232-3866,https://www.palafoxconstruction.com/,"133 Sports Pkwy E, Keller, TX 76248, United States",Keller,TX,4.8,164,0,unranked,Patio Covers
751,Palm Construction Dallas,customerservice@palmconstructiontx.com,(214) 984-9228,https://www.palmconstructiontx.com/,"320 Decker Dr Ste 4, Irving, TX 75062, United States",Coppell,TX,4.5,26,0,unranked,Pool
718,Palm Pool Builders Dallas,,(469) 947-9793,https://palmpoolbuilders.com/dallas-pool-builders,"1308 W Canterbury Ct, Dallas, TX 75208, United States",Dallas,TX,4.9,15,0,unranked,Pool
1291,Panchos Roofing LLC,panchosroofing35@gmail.com,(214) 802-7665,http://www.panchosroofingllc.com/,"8251 Retta Mansfield Rd, Mansfield, TX 76063, United States",Mansfield,TX,5,3,0,unranked,Patio Covers
136,Panoramic Doors - Fort Worth,,(817) 952-3500,https://www.panoramicdoors.com/?utm_source=google&utm_medium=organic&utm_campaign=GBP,"15050 Frye Rd, Fort Worth, TX 76155, United States",Arlington,TX,4.5,104,0,unranked,Pool
163,Panther City Arbor & Patio,,(817) 946-0700,https://www.panthercitypatio.com/,"621 South Fwy #206, Fort Worth, TX 76104, United States",Fort Worth,TX,4.7,51,0,unranked,Patio Covers; Motorized Shades
715,Panthera Home Services - Pool Enclosure Screen Repair,info@pantherahomeservices.com,(904) 780-6545,https://www.pantherahomeservices.com/,"725 Flowers St, St. Augustine, FL 32092, United States",Lancaster,TX,4.8,86,0,unranked,Pool
956,Paradigm Roof+Shield,,(972) 542-7774,https://paradigmroofs.com/service-area/mckinney-tx,"901 N McDonald St STE 1003, McKinney, TX 75069, United States",McKinney,TX,4.9,223,0,unranked,Patio Covers; Motorized Shades
473,Paradise Pools Of Texas,info@fcg-construct.com,(469) 887-1867,https://theparadisepool.com/,"811 Central Expy #301, Richardson, TX 75080, United States",Richardson,TX,5,4,0,unranked,Pool
17,Paradise Screens - Pool and Patio Enclosures,paradisescreenstexas@gmail.com,(682) 294-0294,https://paradisescreenstexas.com/,"201 Pritchard Ln, Brock, TX 76087, United States",Fort Worth,TX,5,69,0,unranked,Pool
921,Park Vista Roofing,john@parkvistaroofing.com,(682) 214-7533,https://www.parkvistaroofing.com/,"9500 Feather Grass Ln Suite 120 #142, Fort Worth, TX 76177, United States",Fort Worth,TX,5,104,0,unranked,Patio Covers
22,Patio Enclosures Sunrooms,customercare@patioenclosures.com,(214) 600-7236,https://www.patioenclosures.com/,"4121 Lindbergh Dr, Addison, TX 75001, United States",Dallas,TX,4.8,649,78,unranked,Pool; Patio Covers
467,Patio Escapes,info@patioescapes.com,(214) 578-7802,http://patioescapes.com/,"10233 Brenden Dr, McKinney, TX 75072, United States",McKinney,TX,5,1,0,unranked,Pool; Patio Covers
237,Patrick's Roofing,patrickm434369@gmail.com,(817) 528-2991,http://www.patricksroofing.com/,"5524 Monthaven Dr, Fort Worth, TX 76137, United States",Fort Worth,TX,4.9,112,0,unranked,Patio Covers
125,Patriot Pool & Spa - Southlake,,(817) 431-4440,https://www.patriotpoolandspa.com/locations/keller/?utm_source=google&utm_medium=organic&utm_campaign=southlake,"5761 Park Vista Cir ste 217, Keller, TX 76244, United States",Keller,TX,4.8,224,0,unranked,Pool
1216,Patriot Roofing Texas,,(817) 873-8778,https://patriotroofingtexas.com/,"129 S Main St #260, Grapevine, TX 76051, United States",Grapevine,TX,4.7,23,0,unranked,Patio Covers
12,Paul Miller Custom Pools,,(817) 379-9333,http://www.paulmillercustompools.com/,"1244 Katy Rd, Fort Worth, TX 76244, United States",Fort Worth,TX,4.4,40,0,unranked,Pool
202,Paving Texas Construction,pavingtexasconstruction@gmail.com,(972) 805-3595,https://texaspaversoutdoorliving.com/,"2909 E Arkansas Ln Suite C, Arlington, TX 76010, United States",Arlington,TX,4.7,25,0,unranked,Patio Covers
1063,Peace of Mind Roofing,peaceofmindroofing@hotmail.com,(214) 584-4805,https://peaceofmindroof.com/,"11870 State Hwy 205, Lavon, TX 75166, United States",Wylie,TX,5,55,0,unranked,Patio Covers
1015,"Peacock Roofing, LLC",,(972) 362-4166,https://www.peacockroofing.com/?utm_source=GMB&utm_medium=organic&utm_campaign=garland,"1209 N.W.Hwy Suite 326, Garland, TX 75041, United States",Garland,TX,4.9,34,0,unranked,Patio Covers
337,Peak Roofing and Construction,,(972) 335-7325,https://www.peakroofingconstruction.com/,"6841 Ash St, Frisco, TX 75034, United States",Frisco,TX,4.9,434,0,unranked,Patio Covers
1251,PeakVu Property Services,,(469) 258-2697,http://www.peakvuroofing.com/,"6004 Desire Ln, Fort Worth, TX 76179, United States",Saginaw,TX,5,44,0,unranked,Patio Covers
1130,Peaked Roofing of Flower Mound,,(817) 231-0809,https://peakedroofing.com/flower-mound-roofing-services-by-peaked-roofing/,"1943 Shoreline Rd, Flower Mound, TX 75022, United States",Flower Mound,TX,5,21,0,unranked,Patio Covers
1131,"Pearson Roofing, Inc.",,(972) 471-2700,https://www.pearsonroofing.com/,"6113 Beau Ridge Ct, Flower Mound, TX 75028, United States",Flower Mound,TX,5,306,0,unranked,Patio Covers
1125,"Pearson Roofing, Inc. - Lewisville",,(972) 471-2700,https://www.pearsonroofing.com/,"650 TX 121 BUS #203, Lewisville, TX 75057, United States",Lewisville,TX,5,25,0,unranked,Patio Covers
841,Pereda's Landscaping & Roofing,,(817) 862-6567,https://pereda-s-landscaping-and-roofing.ueniweb.com/?utm_campaign=gmb,"600 Bellaire Dr, Hurst, TX 76053, United States",Hurst,TX,5,2,0,unranked,Patio Covers; Motorized Shades
1498,Performance Windows Dallas,,(817) 803-5965,http://goperformancewindows.com/,"416 N Main St #231, Euless, TX 76039, United States",Euless,TX,4.8,215,0,unranked,Motorized Shades
893,Pergola Builder Houston,,(832) 509-5457,http://www.pergolabuilderhouston.com/,"Houston Ave, Houston, TX 77007, United States",Bedford,TX,4.2,28,0,unranked,Patio Covers
173,"Pergola, Patio Covers, Deck Builders at RHH Construction",info@patiocoversdallas.com,(214) 609-1133,https://www.patiocoversdallas.com/,"450 Berkeley Dr, Waxahachie, TX 75167, United States",Dallas,TX,5,77,0,unranked,Patio Covers; Motorized Shades
991,Perry & Sons Roofers LLC,,(469) 225-8020,https://perryroofers.online/richardson,"208 W Campbell Rd, Richardson, TX 75080, United States",Richardson,TX,4.9,62,0,unranked,Patio Covers
1159,Perry Brothers Roof Repair,,(469) 382-3900,,"4190 Main St, The Colony, TX 75056, United States",The Colony,TX,4.7,89,0,unranked,Patio Covers
1364,Perry Brothers Roof Repair,,(469) 290-1570,,"720 E Pleasant Run Rd, DeSoto, TX 75115, United States",DeSoto,TX,4.8,65,0,unranked,Patio Covers
537,Perry Custom Builders,paulgperry@gmail.com,(940) 442-9134,http://www.perrycustombuilders.com/,"2309 Creekedge Ct, Corinth, TX 76210, United States",Corinth,TX,5,10,0,unranked,Pool; Patio Covers
1310,Perry Family Roofers LLC,,(682) 356-2900,https://perryroofers.site/burleson,"133 S Wilson St, Burleson, TX 76028, United States",Burleson,TX,4.8,67,0,unranked,Patio Covers
524,Petri Pools,petripools@gmail.com,(972) 219-8700,http://www.petripools.com/,"1702 S State Hwy 121 #602, Lewisville, TX 75067, United States",Lewisville,TX,4.8,178,0,unranked,Pool
1047,Phil The Roofer,vsjgqcencrzjttqguemailphiltheroofer@yahoo.comfacebookhttps,(214) 771-1946,http://philtheroofer.com/,"1115 Vista Wy, Rockwall, TX 75087, United States",Rockwall,TX,5,205,0,unranked,Patio Covers
1072,Phillips Construction,9060heatherphillps34@yahoo.com,(214) 470-0385,https://www.phillipsconstructiontx.com/contact,"240 Willow Wood St, Murphy, TX 75094, United States",Murphy,TX,5,2,0,unranked,Patio Covers
