lead_id,property_id,lead_type,lead_subtypes,tier,score,freshness_tier,days_since_permit,permit_date,is_high_contrast,contrast_ratio,is_absentee,status,created_at
b7d21734,"524 PIN OAK TR, Keller TX",other,,D,17.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:24.332896
10bdd646,"317 STANSBURY DR, Keller TX",other,,D,17.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:24.191943
c2fadcbb,"1800 LACEY OAK LN, Keller TX",other,,D,17.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:23.370293
3b7538e7,"1314 AXTON CARTER DR, Keller TX",other,,D,17.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:22.818608
d6fe211f,"1005 ATLEE DR, Keller TX",other,,D,17.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:22.529080
4b0c2cc1,"8831 DAVIS BLVD, Keller TX",other,,D,17.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:20.081314
8ebf374e,"1655 KELLER PKWY, Keller TX",other,,D,17.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:19.260142
c54e4e2d,"2110 MEADOWVIEW DR, Keller TX",other,,D,17.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:19.128028
109e31e0,"228 S MAIN ST, Keller TX",other,,D,17.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:18.900458
0feab44b,"6421 ST GEORGE CT, North Richland Hills TX",fence,,D,17.0,cold,74,2025-09-19,0,0.0,0,new,2025-12-05 23:32:18.028523
1362a8dd,"6425 ST GEORGE CT, North Richland Hills TX",fence,,D,17.0,cold,74,2025-09-19,0,0.0,0,new,2025-12-05 23:32:18.008837
8d6cdb3b,"6420 ST GEORGE CT, North Richland Hills TX",fence,,D,17.0,cold,74,2025-09-19,0,0.0,0,new,2025-12-05 23:32:17.984179
d6bd8d86,"6428 ST GEORGE CT, North Richland Hills TX",fence,,D,17.0,cold,74,2025-09-19,0,0.0,0,new,2025-12-05 23:32:17.967020
48dac688,"8509 SCOTTIE ST, North Richland Hills TX",fence,,D,17.0,cold,68,2025-09-25,0,0.0,0,new,2025-12-05 23:32:17.926909
e83dbed1,"3712 SHERIDON CT, North Richland Hills TX",fence,,D,17.0,cold,85,2025-09-08,0,0.0,0,new,2025-12-05 23:32:17.907071
e248c89f,"9121 MEANDERING DR, North Richland Hills TX",fence,,D,17.0,cold,71,2025-09-22,0,0.0,0,new,2025-12-05 23:32:17.878703
2ac8faa1,"7908 MAPLEWOOD AVE, North Richland Hills TX",fence,,D,17.0,cold,75,2025-09-18,0,0.0,0,new,2025-12-05 23:32:17.860326
eb9753a7,"6321 TORREY PINES DR, North Richland Hills TX",other,,D,17.0,cool,50,2025-10-13,0,0.0,0,new,2025-12-05 23:32:16.869391
efcfc72b,"4617 LARIAT TRL, North Richland Hills TX",other,,D,17.0,cool,56,2025-10-07,0,0.0,0,new,2025-12-05 23:32:16.854382
16d52573,"1190 MAIN, Keller TX",other,,D,17.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:14.428612
ade3226b,"1100 BEAR CREEK PKWY, Keller TX",other,,D,17.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:14.198247
63e35fc9,"1 Gate Creekwood Dr., Grapevine TX",fence,,D,15.0,stale,328,2025-01-08,0,0.0,0,new,2025-12-05 23:32:41.690023
195cf8e6,"606 Austin St., Grapevine TX",other,,D,15.0,stale,377,2024-11-20,0,0.0,0,new,2025-12-05 23:32:40.763199
51488d22,"717 Ruby Ct., Grapevine TX",other,,D,15.0,stale,389,2024-11-08,0,0.0,0,new,2025-12-05 23:32:40.742995
e59142e1,"1306 Hilltop Dr., Grapevine TX",other,,D,15.0,stale,328,2025-01-08,0,0.0,0,new,2025-12-05 23:32:40.318948
c2395920,"705 S Main St., Grapevine TX",other,,D,15.0,stale,385,2024-11-12,0,0.0,0,new,2025-12-05 23:32:40.277457
2c9cbb6f,"200 S Main St., Grapevine TX",other,,D,15.0,cool,60,2025-10-03,0,0.0,0,new,2025-12-05 23:32:40.157418
0dee0591,"1099 Easy St., Grapevine TX",other,,D,15.0,stale,386,2024-11-11,0,0.0,0,new,2025-12-05 23:32:39.740165
675182da,"2968 Chris Ln., Grapevine TX",other,,D,15.0,stale,322,2025-01-14,0,0.0,0,new,2025-12-05 23:32:39.642223
e83a3fc3,"316 Tillery Cir., Grapevine TX",other,,D,15.0,stale,365,2024-12-02,0,0.0,0,new,2025-12-05 23:32:39.621723
f0681f53,"814 Glacier Ln., Grapevine TX",other,,D,15.0,stale,378,2024-11-19,0,0.0,0,new,2025-12-05 23:32:39.552112
bacb638d,"6 Ft St., Grapevine TX",fence,,D,15.0,stale,421,2024-10-07,0,0.0,0,new,2025-12-05 23:32:39.426590
54e36ccb,"304 Tillery Cir., Grapevine TX",other,,D,15.0,stale,385,2024-11-12,0,0.0,0,new,2025-12-05 23:32:39.397010
8fdac9c6,"1303 Pine St., Grapevine TX",other,,D,15.0,stale,411,2024-10-17,0,0.0,0,new,2025-12-05 23:32:39.271160
5e1f39b3,"2321 Ira E Midlothian Henderson Pl, Grapevine TX",other,,D,15.0,stale,344,2024-12-23,0,0.0,0,new,2025-12-05 23:32:38.901806
79ff8868,"1326 Pine St., Grapevine TX",other,,D,15.0,stale,349,2024-12-18,0,0.0,0,new,2025-12-05 23:32:38.873090
1caf6177,"1052 Texan Dr, Grapevine TX",other,,D,15.0,stale,433,2024-09-25,0,0.0,0,new,2025-12-05 23:32:38.792861
dede956e,"3412 Witt Ct., Grapevine TX",other,,D,15.0,stale,428,2024-09-30,0,0.0,0,new,2025-12-05 23:32:38.726793
b68decc8,"1000 W Glade ELECTRA PL, Grapevine TX",other,,D,15.0,stale,321,2025-01-15,0,0.0,0,new,2025-12-05 23:32:38.637878
e831aab6,"837 Walnut St., Grapevine TX",other,,D,15.0,stale,161,2025-06-24,0,0.0,0,new,2025-12-05 23:32:38.536242
59ae5768,"3400 Witt Ct., Grapevine TX",other,,D,15.0,stale,386,2024-11-11,0,0.0,0,new,2025-12-05 23:32:38.369147
ebb9054f,"900 Nolen Dr., Grapevine TX",other,,D,15.0,stale,356,2024-12-11,0,0.0,0,new,2025-12-05 23:32:38.251822
94afc573,"230 Ball St., Grapevine TX",other,,D,15.0,stale,375,2024-11-22,0,0.0,0,new,2025-12-05 23:32:37.985480
52d571ef,"2717 Thorn Ln., Grapevine TX",other,,D,15.0,stale,473,2024-08-16,0,0.0,0,new,2025-12-05 23:32:37.960521
f5e7dd6f,"2977 Kosse Ct., Grapevine TX",fence,,D,15.0,stale,505,2024-07-15,0,0.0,0,new,2025-12-05 23:32:37.941919
d746062c,"713 Lucas Dr., Grapevine TX",other,,D,15.0,stale,419,2024-10-09,0,0.0,0,new,2025-12-05 23:32:37.825513
c01e67ab,"220 Park Blvd., Grapevine TX",other,,D,15.0,stale,281,2025-02-24,0,0.0,0,new,2025-12-05 23:32:37.809355
fc4db0a5,"414 Holly St., Grapevine TX",other,,D,15.0,stale,474,2024-08-15,0,0.0,0,new,2025-12-05 23:32:37.760933
40a18ae7,"1307 Hilltop Dr., Grapevine TX",other,,D,15.0,stale,214,2025-05-02,0,0.0,0,new,2025-12-05 23:32:37.736231
202037bc,"969 Easy St., Grapevine TX",other,,D,15.0,stale,495,2024-07-25,0,0.0,0,new,2025-12-05 23:32:37.617496
ebd9b5a9,"2412 Blair Ct., Grapevine TX",fence,,D,15.0,stale,529,2024-06-21,0,0.0,0,new,2025-12-05 23:32:37.538175
fd89965b,"608 W Nash St., Grapevine TX",fence,,D,15.0,stale,545,2024-06-05,0,0.0,0,new,2025-12-05 23:32:37.186578
ce9a23a3,"2112 Holt Way, Grapevine TX",fence,,D,15.0,stale,454,2024-09-04,0,0.0,0,new,2025-12-05 23:32:37.030836
564590df,"2097 Holt Way, Grapevine TX",fence,,D,15.0,stale,454,2024-09-04,0,0.0,0,new,2025-12-05 23:32:37.009172
95a359b1,"1210 Hilltop Dr., Grapevine TX",other,,D,15.0,stale,439,2024-09-19,0,0.0,0,new,2025-12-05 23:32:36.887927
0d4d447c,"3408 Witt Ct., Grapevine TX",other,,D,15.0,stale,442,2024-09-16,0,0.0,0,new,2025-12-05 23:32:36.667599
e857485e,"1001 Nolen Dr., Grapevine TX",other,,D,15.0,stale,530,2024-06-20,0,0.0,0,new,2025-12-05 23:32:36.602728
a07db63a,"1337 Airline Dr., Grapevine TX",other,,D,15.0,stale,341,2024-12-26,0,0.0,0,new,2025-12-05 23:32:36.587099
ae582867,"280 N Main St., Grapevine TX",other,,D,15.0,stale,425,2024-10-03,0,0.0,0,new,2025-12-05 23:32:36.311569
23e1e364,"1932 Dove Rd., Grapevine TX",other,,D,15.0,stale,519,2024-07-01,0,0.0,0,new,2025-12-05 23:32:36.246957
a12c0e05,"651 S Main St., Grapevine TX",other,,D,15.0,stale,418,2024-10-10,0,0.0,0,new,2025-12-05 23:32:36.152735
bcef967f,"2813 East Ct., Grapevine TX",other,,D,15.0,stale,397,2024-10-31,0,0.0,0,new,2025-12-05 23:32:35.985330
95642917,"728 Weddle Dr., Grapevine TX",fence,,D,15.0,stale,595,2024-04-16,0,0.0,0,new,2025-12-05 23:32:35.942763
9def04be,"215 E Wall St., Grapevine TX",other,,D,15.0,stale,396,2024-11-01,0,0.0,0,new,2025-12-05 23:32:35.834059
cacbb8b0,"308 Tillery Cir., Grapevine TX",other,,D,15.0,stale,365,2024-12-02,0,0.0,0,new,2025-12-05 23:32:35.816746
ac838966,"1229 Pine St., Grapevine TX",other,,D,15.0,stale,519,2024-07-01,0,0.0,0,new,2025-12-05 23:32:35.789625
8a34f59a,"2301 Pool Rd., Grapevine TX",other,,D,15.0,stale,449,2024-09-09,0,0.0,0,new,2025-12-05 23:32:35.742012
89f52d0b,"419 S Main St., Grapevine TX",other,,D,15.0,stale,530,2024-06-20,0,0.0,0,new,2025-12-05 23:32:35.662020
6509f5d6,"400 N Main St., Grapevine TX",other,,D,15.0,stale,540,2024-06-10,0,0.0,0,new,2025-12-05 23:32:35.547501
50d096df,"407 N Main St., Grapevine TX",fence,,D,15.0,stale,603,2024-04-08,0,0.0,0,new,2025-12-05 23:32:35.519545
40a799c4,"140 N Main St., Grapevine TX",other,,D,15.0,stale,413,2024-10-15,0,0.0,0,new,2025-12-05 23:32:35.472543
c6000532,"1421 Rider Cir., Grapevine TX",other,,D,15.0,stale,550,2024-05-31,0,0.0,0,new,2025-12-05 23:32:35.382035
646d2685,"381 Banyan Dr., Grapevine TX",fence,,D,15.0,stale,621,2024-03-21,0,0.0,0,new,2025-12-05 23:32:35.235831
cfd6ffac,"460 W St, Grapevine TX",other,,D,15.0,stale,315,2025-01-21,0,0.0,0,new,2025-12-05 23:32:35.081862
5a85f010,"2224 Ridge Ln., Grapevine TX",other,,D,15.0,stale,320,2025-01-16,0,0.0,0,new,2025-12-05 23:32:34.965951
947689b8,"2021 IRC Dr., Grapevine TX",other,,D,15.0,stale,446,2024-09-12,0,0.0,0,new,2025-12-05 23:32:34.947957
b6322e8c,"909 S Main St., Grapevine TX",other,,D,15.0,stale,293,2025-02-12,0,0.0,0,new,2025-12-05 23:32:34.926618
f0868867,"2733 Hidden Dr, Grapevine TX",other,,D,15.0,stale,607,2024-04-04,0,0.0,0,new,2025-12-05 23:32:34.884490
b00823d0,"1130 Pine St., Grapevine TX",fence,,D,15.0,stale,636,2024-03-06,0,0.0,0,new,2025-12-05 23:32:34.714648
88b2d884,"3525 Grande Llc St, Grapevine TX",other,,D,15.0,stale,607,2024-04-04,0,0.0,0,new,2025-12-05 23:32:34.609812
d1136800,"422 S Main St., Grapevine TX",other,,D,15.0,stale,568,2024-05-13,0,0.0,0,new,2025-12-05 23:32:34.399538
37101ecb,"408 Ball St., Grapevine TX",other,,D,15.0,stale,385,2024-11-12,0,0.0,0,new,2025-12-05 23:32:34.379332
1df8765c,"918 Surrey Ln., Grapevine TX",other,,D,15.0,stale,375,2024-11-22,0,0.0,0,new,2025-12-05 23:32:34.315860
3a896665,"2524 Lone St, Grapevine TX",other,,D,15.0,stale,588,2024-04-23,0,0.0,0,new,2025-12-05 23:32:34.298871
0c212fb7,"436 Ball St., Grapevine TX",other,,D,15.0,stale,365,2024-12-02,0,0.0,0,new,2025-12-05 23:32:34.285065
e9ead234,"1469 W St, Grapevine TX",other,,D,15.0,stale,389,2024-11-08,0,0.0,0,new,2025-12-05 23:32:34.230547
f7c564f7,"3611 High Dr., Grapevine TX",other,,D,15.0,stale,536,2024-06-14,0,0.0,0,new,2025-12-05 23:32:34.113605
d2cfc949,"3601 High Dr., Grapevine TX",other,,D,15.0,stale,483,2024-08-06,0,0.0,0,new,2025-12-05 23:32:33.985434
c90ad7bf,"3603 High Dr., Grapevine TX",other,,D,15.0,stale,328,2025-01-08,0,0.0,0,new,2025-12-05 23:32:33.967046
80fde15e,"129 S Main St., Grapevine TX",other,,D,15.0,stale,112,2025-08-12,0,0.0,0,new,2025-12-05 23:32:33.934081
51b927bf,"3204 Birch Garry St, Grapevine TX",fence,,D,15.0,stale,641,2024-03-01,0,0.0,0,new,2025-12-05 23:32:33.919475
4ccfa7c8,"122 N Main St., Grapevine TX",other,,D,15.0,stale,377,2024-11-20,0,0.0,0,new,2025-12-05 23:32:33.898183
17ae7220,"2 Tate Ave., Grapevine TX",other,,D,15.0,stale,530,2024-06-20,0,0.0,0,new,2025-12-05 23:32:33.814707
753d64d3,"701 E St, Grapevine TX",other,,D,15.0,stale,453,2024-09-05,0,0.0,0,new,2025-12-05 23:32:33.797101
df9925c6,"3051 Dove Rd., Grapevine TX",other,,D,15.0,stale,453,2024-09-05,0,0.0,0,new,2025-12-05 23:32:33.690200
bbe4bcc1,"1701 W St, Grapevine TX",other,,D,15.0,stale,396,2024-11-01,0,0.0,0,new,2025-12-05 23:32:33.630489
54579789,"5 SF Oil Storage Brook Dr., Grapevine TX",other,,D,15.0,stale,420,2024-10-08,0,0.0,0,new,2025-12-05 23:32:33.610239
b41a076e,"110 N Main St., Grapevine TX",other,,D,15.0,stale,614,2024-03-28,0,0.0,0,new,2025-12-05 23:32:33.553144
bfcbffc5,"1209 Pine St., Grapevine TX",fence,,D,15.0,stale,651,2024-02-20,0,0.0,0,new,2025-12-05 23:32:33.535861
8be58ce1,"1705 W St, Grapevine TX",other,,D,15.0,stale,468,2024-08-21,0,0.0,0,new,2025-12-05 23:32:33.519409
076e9c27,"1703 W St, Grapevine TX",other,,D,15.0,stale,594,2024-04-17,0,0.0,0,new,2025-12-05 23:32:33.503125
d0eaca31,"834 Lovers Ln., Grapevine TX",other,,D,15.0,stale,442,2024-09-16,0,0.0,0,new,2025-12-05 23:32:33.454200
536f463e,"427 Holly St., Grapevine TX",other,,D,15.0,stale,334,2025-01-02,0,0.0,0,new,2025-12-05 23:32:33.440398
41d50d2b,"942 Minters Don St, Grapevine TX",other,,D,15.0,stale,371,2024-11-26,0,0.0,0,new,2025-12-05 23:32:33.423270
28cd1d4d,"450 W St, Grapevine TX",other,,D,15.0,stale,482,2024-08-07,0,0.0,0,new,2025-12-05 23:32:33.406410
70b67d20,"1441 Rider Cir., Grapevine TX",other,,D,15.0,stale,403,2024-10-25,0,0.0,0,new,2025-12-05 23:32:33.365930
1354e268,"235 E Nash St., Grapevine TX",other,,D,15.0,stale,370,2024-11-27,0,0.0,0,new,2025-12-05 23:32:33.302479
ee6d6048,"1217 W St, Grapevine TX",other,,D,15.0,stale,432,2024-09-26,0,0.0,0,new,2025-12-05 23:32:33.249869
a137516d,"1419 W St, Grapevine TX",other,,D,15.0,stale,365,2024-12-02,0,0.0,0,new,2025-12-05 23:32:33.234445
52806626,"1219 W St, Grapevine TX",other,,D,15.0,stale,433,2024-09-25,0,0.0,0,new,2025-12-05 23:32:33.209374
b1db3d5f,"120 S Main St., Grapevine TX",other,,D,15.0,stale,337,2024-12-30,0,0.0,0,new,2025-12-05 23:32:33.172502
8d168cf8,"1001 E St, Grapevine TX",other,,D,15.0,stale,356,2024-12-11,0,0.0,0,new,2025-12-05 23:32:33.102917
14b5eaaa,"1131 Pine St., Grapevine TX",other,,D,15.0,stale,469,2024-08-20,0,0.0,0,new,2025-12-05 23:32:33.040994
704c0cd2,"211 E Wall St., Grapevine TX",other,,D,15.0,stale,523,2024-06-27,0,0.0,0,new,2025-12-05 23:32:33.021067
5264ccd4,"814 E Wall St., Grapevine TX",other,,D,15.0,stale,560,2024-05-21,0,0.0,0,new,2025-12-05 23:32:33.006550
4aa67935,"324 Ruth St., Grapevine TX",other,,D,15.0,stale,397,2024-10-31,0,0.0,0,new,2025-12-05 23:32:32.990482
585fa79e,1000 Texan Grapevine St,other,,D,15.0,stale,582,2024-04-29,0,0.0,0,new,2025-12-05 23:32:32.933894
5a2b7a2f,"1501 W St, Grapevine TX",other,,D,15.0,stale,419,2024-10-09,0,0.0,0,new,2025-12-05 23:32:32.915083
3bf917dc,"250 E St, Grapevine TX",other,,D,15.0,stale,662,2024-02-09,0,0.0,0,new,2025-12-05 23:32:32.878073
a5228aac,"707 E Wall St., Grapevine TX",other,,D,15.0,stale,285,2025-02-20,0,0.0,0,new,2025-12-05 23:32:32.842659
dd884302,"305 Smith St., Grapevine TX",other,,D,15.0,stale,497,2024-07-23,0,0.0,0,new,2025-12-05 23:32:32.810950
a06f8581,"301 E Wall St., Grapevine TX",fence,,D,15.0,stale,679,2024-01-23,0,0.0,0,new,2025-12-05 23:32:32.777330
f84dc7cb,"920 S Main St., Grapevine TX",other,,D,15.0,stale,495,2024-07-25,0,0.0,0,new,2025-12-05 23:32:32.726646
7937ff13,"1325 Airline Dr., Grapevine TX",other,,D,15.0,stale,474,2024-08-15,0,0.0,0,new,2025-12-05 23:32:32.709849
be2e02ae,"1884, Westlake TX",other,,D,15.0,cool,48,2025-10-15,0,0.0,0,new,2025-12-05 23:32:31.965759
564ebf70,"1816 Country Dr. AM Generated by Town of West, Westlake TX",other,,D,15.0,cool,50,2025-10-13,0,0.0,0,new,2025-12-05 23:32:31.815085
11223cbd,"1615 Remodel Permit Bella Dr. Contract Plumbing Contract, Westlake TX",other,,D,15.0,cool,47,2025-10-16,0,0.0,0,new,2025-12-05 23:32:29.414146
07f194e2,"5920, Westlake TX",other,,D,15.0,cool,47,2025-10-16,0,0.0,0,new,2025-12-05 23:32:28.553533
7edd2936,"1831 Seville Contract, Westlake TX",other,,D,15.0,cool,56,2025-10-07,0,0.0,0,new,2025-12-05 23:32:27.786580
eb855393,"2254 Fisher Dr., Westlake TX",other,,D,15.0,cool,57,2025-10-06,0,0.0,0,new,2025-12-05 23:32:27.735461
7c5d4008,"1903 Bluestem Contract Plumbing Contract, Westlake TX",other,,D,15.0,cool,56,2025-10-07,0,0.0,0,new,2025-12-05 23:32:26.188520
b37fe9fa,"1513 Retaining Wall Forest Knoll Dr., Westlake TX",fence,,D,15.0,stale,330,2025-01-06,0,0.0,0,new,2025-12-05 23:32:25.909605
19ade6e0,"16, Westlake TX",fence,,D,15.0,stale,113,2025-08-11,0,0.0,0,new,2025-12-05 23:32:25.781749
65fb8ab1,"2113 Retaining Wall Ainsley Ct., Westlake TX",fence,,D,15.0,stale,159,2025-06-26,0,0.0,0,new,2025-12-05 23:32:25.722137
b3aa8eb2,"1600, Westlake TX",fence,,D,15.0,stale,167,2025-06-18,0,0.0,0,new,2025-12-05 23:32:25.703553
c6a8e12c,"1903 Retaining Wall Bluestem Contract, Westlake TX",fence,,D,15.0,stale,279,2025-02-26,0,0.0,0,new,2025-12-05 23:32:25.686662
1f33dac3,"2633, Westlake TX",fence,,D,15.0,stale,285,2025-02-20,0,0.0,0,new,2025-12-05 23:32:25.655468
c56a6b85,"1818 Retaining Wall Seville Contract, Westlake TX",fence,,D,15.0,stale,298,2025-02-07,0,0.0,0,new,2025-12-05 23:32:25.631581
7bf9e4ad,"1500 Mechanical Contract Blvd. Electrical Contract Contract, Westlake TX",other,,D,15.0,cool,54,2025-10-09,0,0.0,0,new,2025-12-05 23:32:25.293641
93fd4979,"2301 Accessory Highway Thousand Hills Invest Invest, Westlake TX",other,,D,15.0,cool,56,2025-10-07,0,0.0,0,new,2025-12-05 23:32:25.185178
fa161a3d,"1600 Access Blvd., Westlake TX",other,,D,15.0,cool,47,2025-10-16,0,0.0,0,new,2025-12-05 23:32:25.074450
8475722c,"932 RUSH CREEK RD, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:24.679353
6d8c8ef8,"906 CREEKBEND DR, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:24.663220
d89d1b51,"990 QUAIL RIDGE, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:24.646894
ca478ea8,"928 RUSH CREEK RD, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:24.630052
5217cb5c,"989 QUAIL RIDGE, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:24.616714
2699a76e,"806 KELLER SMITHFIELD RD, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:24.600018
d0268256,"816 TEAL LN, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:24.583547
4b617795,"802 MUIRFIELD RD, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:24.567293
c49f95fd,"724 MUIRFIELD RD, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:24.530346
7504e615,"791 TEAL LN, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:24.510921
0ca33f30,"717 MUIRFIELD RD, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:24.490699
380f9a60,"713 MUIRFIELD RD, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:24.469998
2ba54d5b,"716 CARMEL DR, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:24.453609
bea71661,"621 SHADY BRIDGE LN, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:24.436201
25d919f9,"641 SHADY BRIDGE LN, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:24.419399
58c0e4ab,"644 CARDINAL LN, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:24.405711
ffa04f25,"523 EAGLE TR, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:24.349253
0445799c,"424 VASEY OAK DR, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:24.319520
ec1ec6cf,"447 PEBBLECREEK DR, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:24.302181
c550bb4f,"445 PEBBLECREEK DR, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:24.279408
bbe202c4,"448 MOONLIGHT LN, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:24.263062
c4482cd4,"431 RAPP RD, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:24.247244
d6ed77d7,"310 STANSBURY DR, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:24.226595
0f41c6c0,"307 GLEN HOLLOW, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:24.208413
01374f06,"339 GLEN HOLLOW, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:24.174448
2ffbe7d9,"2818 COUNTRY GLEN LN, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:24.143793
e2e6abdd,"2819 FLINT TR, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:24.121058
be6c9b53,"2703 COUNTRY GLEN CT, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:24.099024
df04303c,"2821 FLINT TR, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:24.078855
d3f4ddaa,"2123 RIM ROCK DR, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:24.060092
24f77d88,"1522 LAKEVIEW DR, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:24.040673
50ae34bc,"1424 BELAIRE DR, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:24.018378
e81e7398,"1054 OAK VALLEY CT, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:24.001634
b27ea354,"1557 SARAH BROOKS DR, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:23.980763
1bd8909c,"1518 KINGWOOD DR, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:23.961993
40e16fde,"1235 TRAIL RIDGE DR, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:23.949544
127ba85d,"1656 KNOX RD, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:23.936574
3932e61a,"1310 BANCROFT RD, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:23.917865
4c67b41f,"1552 LOST LAKE DR, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:23.899424
633c26b2,"1502 JOSHUA CT, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:23.882716
5b49e0a3,"1437 HIGHLAND CT, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:23.867134
6474aa3e,"1825 WILLIS LN, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:23.845756
f147425e,"1001 CANTERBURY LN, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:23.829863
4a3ea6d1,"1514 LAKEVIEW DR, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:23.813359
b634bec9,"1508 CRESTWOOD TR, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:23.792955
70a378b0,"1124 DUSK DR, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:23.776353
d2be0c64,"1327 AXTON CARTER DR, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:23.760893
4d76081a,"1507 HUNTER CT, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:23.746537
135cd102,"13387 LAMBERT LN, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:23.731752
1dedf38f,"1612 GREENHILL CT, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:23.715709
b8081491,"1069 SUNSET CT, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:23.696995
0c10f8d4,"1007 BLACKOAK CT, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:23.668781
c65152f7,"1841 PEARSON CROSSING, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:23.632352
05428700,"1126 MELODY LN, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:23.592703
f872d2b7,"1517 LAKEVIEW DR, Keller TX",other,,D,15.0,unknown,0,,0,0.0,0,new,2025-12-05 23:32:23.572410
