id,business_name,email,phone,website,city,state,address,google_rating,google_review_count,trust_score
1359,Hester Roofing & Gutters Inc,nanettestracener@gmail.com,(972) 223-3018,https://www.hester-roofing.com/,DeSoto,TX,"124 Cloudcrest Dr, DeSoto, TX 75115, United States",4.3,6,0
286,High Pointe Roofing and Construction,will@callhp.com,(817) 902-8843,http://www.callhp.com/,Keller,TX,"5751 Kroger Dr, Fort Worth, TX 76244, United States",5,102,0
958,HighPoint Exteriors Roofing & Contracting,info@highpointexteriors.com,(469) 400-6980,https://highpointexteriors.com/,McKinney,TX,"6800 Weiskopf Ave suite 150, McKinney, TX 75070, United States",4.8,46,0
890,Highland Lakes Outdoor Living,sales@highlandlakesoutdoor.com,(512) 944-5137,https://highlandlakesoutdoor.com/,Highland Village,TX,"1500 Power Ln, Cedar Park, TX 78613, United States",4.9,15,0
1195,Highland Roofing Co.,info@highlandroofing.co,(877) 766-3852,http://www.highlandroofing.co/,Highland Village,TX,"3111 Bryson Ln, Midlothian, TX 76065, United States",5,104,0
16,Hillman Outdoor Living,info@hillmanoutdoorliving.com,(817) 932-7416,https://www.hillmanoutdoorliving.com/,Fort Worth,TX,"5820 Old Hemphill Rd, Fort Worth, TX 76134, United States",4.5,41,0
144,Hobert Pools & Spas,n@u.jm,(972) 690-8118,https://hobertpools.com/,Dallas,TX,"315 W Farm To Market 544, Murphy, TX 75094, United States",4.2,204,0
493,Hobert Pools & Spas,n@u.jm,(972) 772-3358,https://hobertpools.com/,Rockwall,TX,"1400 S State Hwy 205, Rockwall, TX 75032, United States",4.5,85,0
891,Holmes Builders,info@holmesbuilders.com,(214) 488-5200,http://www.holmesbuilders.com/,Coppell,TX,"225 State Hwy 121 Suite 120, Coppell, TX 75019, United States",5,4,0
437,Home Platinum Services LLC,service@homeplatinumservices.com,(972) 863-2117,https://www.homeplatinumservices.com/,Plano,TX,"1400 Preston Rd STE 400, Plano, TX 75093, United States",4.8,116,0
245,Home Quality Solutions Roofing,info@hqs.metamedia.cloud,(469) 620-8306,https://homequalitysolutions.com/,Dallas,TX,"3839 McKinney Ave Suite 155-2417, Dallas, TX 75204, United States",4.9,144,0
1144,HomeOver General Contractors,info@homeovercontractors.com,(972) 836-9895,https://www.homeovercontractors.com/,Carrollton,TX,"1609 W Hebron Pkwy Suite 120, Carrollton, TX 75010, United States",4.8,205,0
73,HomeStop Inc.,info@homestop.us,(214) 429-4629,https://www.homestop.us/?utm_source=organic&utm_medium=gmb&utm_campaign=HomeStop,Arlington,TX,"401 Crowley Rd, Arlington, TX 76012, United States",4.3,33,0
736,Homes by J. Anthony,tprutch@homesbyjanthony.com,(972) 400-1291,https://www.homesbyjanthony.com/,Lucas,TX,"1125 W Blondy Jhune Rd, Lucas, TX 75002, United States",4.8,78,0
332,Hoss Roofing & General Contracting,admin@hossroofing.com,(214) 641-9119,http://hossroofing.com/,Plano,TX,"2150 Central Expy STE 200, McKinney, TX 75072, United States",5,153,0
536,Hourman LLC,mark@hourmanllc.com,(214) 984-6096,https://hourmanllc.com/,The Colony,TX,"5301 Marsh Dr, The Colony, TX 75056, United States",5,37,0
1312,Hunt Roofing and Contracting,info@huntroofing.net,(817) 202-5433,http://huntroofing.net/,Cleburne,TX,"3804 Ponderosa Cir, Cleburne, TX 76031, United States",5,24,0
1035,Infinity Roofing & Remodeling,info@roofsbyinfinity.com,(214) 952-1950,http://www.roofsbyinfinity.com/,Rowlett,TX,"5805 San Marino Dr, Rowlett, TX 75089, United States",5,30,0
1183,Infinity Roofing Solutions,infinityconstructiontx@gmail.com,(972) 365-3693,https://infinityroofingsolutions.com/,Corinth,TX,"3402 Windsor Pkwy, Corinth, TX 76210, United States",4.8,64,0
527,Inground Pools of Paradise,poolsofparadise@gmail.com,(469) 464-3610,https://poolsdallas.net/,Lewisville,TX,"6060 S Stemmons Fwy #500, Hickory Creek, TX 75065, United States",4.2,45,0
476,Innovative PoolTech,javi.juarez@innovativepooltech.com,(469) 279-5553,https://www.innovativepooltech.com/,Garland,TX,"500 Richmond St, Garland, TX 75041, United States",5,35,0
595,Innovative Projects and Design,innovativeprojectsanddesigns@gmail.com,(469) 493-6211,http://www.ipadprojects.com/,DeSoto,TX,"1801 N Hampton Rd Suite 382, DeSoto, TX 75115, United States",4.5,26,0
1006,Inspiration Roofing & Construction LLC,info@inspirationroofing.com,(214) 799-4793,https://www.inspirationroofing.com/,Garland,TX,"3960 Broadway Blvd STE 232, Garland, TX 75043, United States",5,120,0
684,Integra Pest & Lawn- Crowley TX,service@integralawns.com,(817) 310-9106,http://www.integralawns.com/,Crowley,TX,"1029 Horse Creek Rd, Crowley, TX 76036, United States",4.8,206,0
1271,Integrity Foundation Repair,ifrdfw@gmail.com,(817) 561-6500,https://ifrdfw.com/,Benbrook,TX,"4800 Benbrook Blvd Ste A, Benbrook, TX 76116, United States",4.6,401,0
766,"J Reynolds & Co., Inc.",info@jreynolds.com,(817) 306-9596,http://www.jreynolds.com/,Saginaw,TX,"369 Sansom Blvd, Saginaw, TX 76179, United States",4.2,20,0
1084,J. Riley Roofing & Gutters,jason@rileyroofing.com,(940) 441-4544,https://www.rileyroofing.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,Lucas,TX,"150 Private Rd 4631, Boyd, TX 76023, United States",5,177,0
1145,JCI Roofing Company,contact@jciroofing.com,(972) 245-4025,https://www.jciroofing.com/,Carrollton,TX,"3108 Old Denton Rd Apt 115, Carrollton, TX 75007, United States",4.8,33,0
1424,JDX Blinds and Curtains,contact@jdxblind.com,(972) 998-5824,https://jdxblind.com/,Lewisville,TX,"5699 State Hwy 121, The Colony, TX 75056, United States",4.4,135,0
1289,JIREH ROOFING,info@jirehroofing.com,(817) 779-1658,https://www.jirehroof.com/,Mansfield,TX,"Hollyberry Dr, Mansfield, TX 76063, United States",5,80,0
1360,JM Builders & Roofing,info@jmbuildersandroofing.com,(469) 269-5325,http://www.jmbuildersandroofing.com/,DeSoto,TX,"104 East Ovilla Road #432, Red Oak, TX 75154, United States",5,26,0
1058,JPR Construction Inc - Roofing Company,contact@jprconstructioninc.com,(972) 278-0668,https://jprconstructioninc.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-primary-link,Wylie,TX,"3500 Whiteley Rd, Wylie, TX 75098, United States",4.9,66,0
1224,"Jamco Roofing & Exteriors, LLC",info@jamcoroofing.com,(214) 932-1287,https://www.jamcoroofing.com/,Euless,TX,"3516 House Anderson Rd, Euless, TX 76040, United States",4.9,29,0
314,John Wade Roofing,john@johnwaderoofing.com,(817) 265-5520,http://johnwaderoofing.com/,Arlington,TX,"3214 W Park Row Dr, Pantego, TX 76013, United States",4.9,181,0
854,K & L Construction Solutions,kandlconstructionsolutions@gmail.com,(817) 996-9121,https://www.knlconstructionsolutions.com/,Burleson,TX,"124 William Wallace Dr, Burleson, TX 76028, United States",5,23,0
1298,KB Family Roofing & Construction,sales@kbfamilyroofing.com,(817) 405-0029,https://kbfamilyroofing.com/,Mansfield,TX,"990 U.S. 287 Frontage Rd Ste 106-289, Mansfield, TX 76063, United States",4.1,14,0
1212,KDS Builders Roofing & Construction,adam@kdsbuilders.com,(214) 683-1165,http://www.kdscontractors.com/,Addison,TX,"14902 Preston Rd ste 404-303, Dallas, TX 75254, United States",4.8,33,0
1448,KRS BLINDS,info@agi-dfw.com,(214) 534-1295,http://krsblinds.com/,Midlothian,TX,"301 Westview Terrace, Midlothian, TX 76065, United States",5,10,0
966,Kangaroo Contractors,sales@kangaroocontractors.com,(972) 974-5720,http://www.kangaroocontractors.com/?UTM_source=GMB_listing&UTM_medium=organic,McKinney,TX,"2334 N Rdg Rd, McKinney, TX 75072, United States",4.9,211,0
908,Karis - Village Series - David Weekley Homes,jwarranty@dwhomes.com,(214) 442-0697,https://www.davidweekleyhomes.com/new-homes/tx/dallas-ft-worth/crowley/karis?utm_source=google&utm_medium=mybusiness&utm_campaign=DAL,Crowley,TX,"1009 Karis Blvd, Crowley, TX 76036, United States",5,8,0
443,Katchakid,info@katchakid.com,(972) 221-6605,https://katchakid.com/lewisville-dallas-location/,Dallas,TX,"890 N Mill St #108, Lewisville, TX 75057, United States",4.7,135,0
153,Kingswood Outdoors,info@kingswoodoutdoors.com,(972) 800-2290,https://kingswoodoutdoors.com/,North Richland Hills,TX,"7020 Midway Rd, Richland Hills, TX 76118, United States",5,23,0
654,Kingswood landscape,info@kingswoodlandscape.com,(833) 383-1178,http://kingswoodlandscape.com/,Colleyville,TX,"6600 Colleyville Blvd, Colleyville, TX 76034, United States",4.9,122,0
417,Kite's Custom Interiors,reception@kitesinteriors.com,(817) 336-1027,https://www.kitesinteriors.com/,Fort Worth,TX,"2711 Westside Dr, Fort Worth, TX 76107, United States",4.1,9,0
54,Klapprodt Pools,sales@klapprodtpools.com,(817) 431-2033,http://www.klapprodtpools.com/,Keller,TX,"181 N Main St, Keller, TX 76248, United States",4.3,150,0
529,Kodiak Fence Company,sales@kodiakfencecompany.com,(469) 754-8913,https://kodiakfencecompany.com/,Flower Mound,TX,"400 Parker Square Rd Suite 270C, Flower Mound, TX 75028, United States",5,87,0
1521,Lancaster & Associates Inc,service@lancasterworks.com,(214) 340-0359,https://lancasterandassoc.com/,Lancaster,TX,"10910 Alder Cir, Dallas, TX 75238, United States",3.5,8,0
919,Lancaster County Backyard,sales@lancastercountybackyard.net,(267) 638-6983,http://lancastercountybackyard.net/?utm_source=google&utm_medium=organic&utm_campaign=GBP,Lancaster,TX,"211 S New Holland Rd, Kinzers, PA 17535, United States",5,177,0
1140,Lancaster Roofing & Construction,info@lancasterroofingtx.com,(214) 247-6388,https://www.lancasterroofingtx.com/,Flower Mound,TX,"1401 Spinks Rd, Flower Mound, TX 75028, United States",5,22,0
747,"Landscape Investments, LLC",greg@fenceinvestments.com,(940) 321-2047,http://www.fenceinvestments.com/,Denton,TX,"3609 Leeds Ct, Corinth, TX 76210, United States",4.9,93,0
1504,Landscape Lighting and Design,tim@landscapelightinganddesign.com,(817) 937-0204,http://www.landscapelightinganddesign.com/,Benbrook,TX,"7381 W Vickery Blvd, Benbrook, TX 76116, United States",4.7,13,0
1107,Lawrenz Contracting LLC,russ@russroofing.com,(940) 395-9413,https://russroofing.com/,Denton,TX,"2105 Sadau Ct Suuite 120-101, Denton, TX 76210, United States",5,283,0
541,Legacy Custom Pools,troy@legacycustompools.org,(214) 251-2846,https://www.legacycustompools.org/,Coppell,TX,"541 Hunters Ridge Rd, Coppell, TX 75019, United States",4.6,10,0
429,Legacy Exteriors,garry@legacyexteriors.com,(817) 751-4460,https://www.legacyexteriors.com/,Keller,TX,"8801 Davis Blvd Suite 2E, Keller, TX 76248, United States",5,62,0
778,Lemaster Custom Pools,justin@lemastercustompools.com,(817) 389-2688,http://www.lemastercustompools.com/,Burleson,TX,"121 S Main St, Godley, TX 76044, United States",4.6,21,0
1221,Lifetime Commercial Roofing,info@roofgc.com,(817) 369-3600,http://www.roofgc.com/,Hurst,TX,"500 Grapevine Hwy #200, Hurst, TX 76054, United States",4.9,100,0
742,Light Farms,press@lightfarmstx.com,(214) 618-4542,http://www.lightfarmstx.com/,Celina,TX,"1234 Homestead Ct, Celina, TX 75009, United States",4.7,179,0
81,Living Water Custom Pools,info@livingwatercustompools.com,(469) 662-3600,http://livingwatercustompools.com/,Plano,TX,"801 K Ave suite #11, Plano, TX 75074, United States",4.8,46,0
683,Lone Star Auto Sound & Security,lonstrass@aol.com,(682) 841-3646,https://www.autoaccessoriescrowleytx.com/,Crowley,TX,"10128 N Crowley Rd N, Crowley, TX 76036, United States",4.4,43,0
352,Lone Star Blinds & Shutters,hello@lonestarblinds.net,(817) 428-3311,http://lonestarblinds.net/,Fort Worth,TX,"6024 Lakeside Dr, Fort Worth, TX 76179, United States",5,117,0
4,Lone Star Patio North Texas,info@clinovators.com,(817) 518-0978,https://lonestarpationorthtexas.com/,Fort Worth,TX,"6080 S Hulen St suite 360-225, Fort Worth, TX 76132, United States",5,14,38
507,Lone Star Pool & Patio,info@lonestarpoolandpatios.com,(469) 358-2472,https://lonestarpoolandpatios.com/,Sachse,TX,"1225 Bellevue Dr, Princeton, TX 75407, United States",4.1,11,0
1301,Lone Star Roofing and Contracting,lsroftx@hotmail.com,(817) 295-7827,https://www.lonestarcontractingtx.com/contact,Burleson,TX,"217 W Bufford St, Burleson, TX 76028, United States",4.9,122,0
1121,Lone Wolf Exteriors,support@lwexteriors.com,(855) 200-9653,https://www.lwexteriors.com/,Lewisville,TX,"4400 State Hwy 121 #300, Lewisville, TX 75056, United States",5,160,0
312,Lonestar Roofing And Construction,info@lonestarrac.com,(888) 421-1688,https://lonestarrac.com/,Arlington,TX,"2400 Garden Park Ct, Arlington, TX 76013, United States",5,101,0
334,Lotus Leaks & Roof Restorations,lotu4255@lotusroofrestorations.com,(214) 499-1898,https://lotusroofrestoration.com/,Plano,TX,"6275 W Plano Pkwy #500, Plano, TX 75093, United States",4.9,253,0
177,Louvered Roof DFW,info@openingroofdfw.com,(214) 995-2917,http://louveredroofdfw.com/,Dallas,TX,"1702 Minters Chapel Rd Unit 104, Grapevine, TX 76051, United States",5,18,0
384,"Love is Blinds-Custom Blinds, Shades, Shutters",info@loveisblindstx.com,(817) 859-7116,https://www.loveisblindstx.com/window-treatments/colleyville-tx,Colleyville,TX,"5601 Colleyville Blvd Ste. 7, Colleyville, TX 76034, United States",5,10,0
375,"Love is Blinds-Custom Blinds, Shades, Shutters",info@loveisblindstx.com,(972) 947-5677,https://www.loveisblindstx.com/window-treatments/las-colinas-tx,Dallas,TX,"511 E John W Carpenter Fwy Suite 509H, Irving, TX 75062, United States",5,25,0
1419,"Love is Blinds-Custom Blinds, Shades, Shutters",info@loveisblindstx.com,(940) 204-0142,https://loveisblindstx.com/window-treatments/denton-tx,Denton,TX,"1332 Teasley Ln, Denton, TX 76205, United States",5,9,0
350,"Love is Blinds-Custom Blinds, Shades, Shutters",info@loveisblindstx.com,(817) 617-8826,https://www.loveisblindstx.com/window-treatments/fort-worth-tx-2,Fort Worth,TX,"9500 Ray White Rd suite 276, Fort Worth, TX 76244, United States",5,28,0
1402,"Love is Blinds-Custom Blinds, Shades, Shutters",info@loveisblindstx.com,(430) 444-5359,https://www.loveisblindstx.com/window-treatments/gun-barrel-city-tx,Mesquite,TX,"1805 W Main St Suite 16, Gun Barrel City, TX 75156, United States",5,36,0
1411,"Love is Blinds-Custom Blinds, Shades, Shutters",info@loveisblindstx.com,(469) 972-8287,https://www.loveisblindstx.com/window-treatments/waxahachie-tx,Murphy,TX,"300 S Interstate 35 E Suite #102, Waxahachie, TX 75165, United States",5,24,0
395,"Love is Blinds-Custom Blinds, Shades, Shutters",info@loveisblindstx.com,(469) 707-9424,http://loveisblindstx.com/window-treatments/plano-tx,Plano,TX,"1400 Preston Rd Suite 477, Plano, TX 75093, United States",5,23,0
382,"Love is Blinds-Custom Blinds, Shades, Shutters",info@loveisblindstx.com,(682) 452-1181,https://www.loveisblindstx.com/window-treatments/grapevine-tx-3,Southlake,TX,"1701 W Northwest Hwy Suite 132, Grapevine, TX 76051, United States",5,14,0
1002,Lunaroofing and construction llc,lunaroofingdfw@yahoo.com,(903) 944-6509,http://www.lunaroofingandconstructionllc.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=17629334135841526053,Garland,TX,"418 S Yale Dr, Garland, TX 75042, United States",5,16,0
862,"Lyness Construction, LP",info@lynessconstruction.com,(817) 558-0612,http://www.lynessconstruction.com/,Cleburne,TX,"1501 S Main St B, Cleburne, TX 76033, United States",4.3,8,0
347,M.D. Roofing & Construction,michael@mdroofingpros.com,(972) 834-3009,http://mdroofingpros.com/,Frisco,TX,"2629 Eucalyptus Rd, Frisco, TX 75033, United States",4.9,48,0
405,M4 Specialty Company,info@m4specialty.com,(972) 535-5544,https://m4specialty.com/?utm_campaign=gmb,Plano,TX,"1200 Placid Ave Suite 600, Plano, TX 75074, United States",5,39,0
85,MCM Outdoor Living,info@mcm-tx.com,(469) 583-6213,https://www.mckinleyconstructionmanagement.com/?local=true,Plano,TX,"122 Rose Ln N1, Frisco, TX 75036, United States",4.8,129,0
706,"MD Pool Service, Inc.",contact@mdpoolserviceinc.com,(469) 437-7935,https://mdpoolserviceinc.com/,Waxahachie,TX,"711 W Main St Suite 142, Ovilla, TX 75154, United States",4.7,69,0
1340,MOC roofing & Construction,brett.moc@outlook.com,(972) 275-9365,http://mocroofing.com/,Waxahachie,TX,"512 Brown St, Waxahachie, TX 75165, United States",4.9,98,0
1361,MOMENTOUS Construction Group (Roofing For HOPE LLC),admin@momentousconstructiongroup.com,(214) 758-0511,http://momentousconstructiongroup.com/,DeSoto,TX,"101 Vintage Dr, Red Oak, TX 75154, United States",4.9,146,0
214,MTR Contractors,office@mtrcontractors.com,(972) 432-7011,https://www.mtrcontractors.com/,Frisco,TX,"1647 Witt Rd #101, Frisco, TX 75036, United States",4.8,25,0
1184,Mac's Roofing Contractor & Repairs,kyle@macsroofingllc.com,(940) 289-6019,https://macsroofingllc.com/?utm_source=GMBlisting&utm_medium=organic,Corinth,TX,"4006 Brooks Ct, Argyle, TX 76226, United States",5,21,0
208,Madrid Custom Patios,sales@madridcustompatios.com,(866) 972-0660,http://madridcustompatios.com/,Plano,TX,"8105 Rancho De La Osa Tr, McKinney, TX 75070, United States",4.8,24,0
1295,Magic Roofing & Construction Corp,magicroofingcorp@gmail.com,(682) 272-0230,http://magicroof.net/,Mansfield,TX,"1104 Stonewall Dr, Mansfield, TX 76063, United States",5,42,0
954,Major League Roofing,susanryan3221@gmail.com,(469) 708-7663,https://mlroof.com/,Frisco,TX,"2770 Main St #181, Frisco, TX 75033, United States",4.9,153,0
166,Make Me Construction,info@makemeconstruction.com,(682) 222-6511,https://www.makemeconstruction.com/,Fort Worth,TX,"2644 Gravel Dr, Fort Worth, TX 76118, United States",4.7,43,0
776,Mansfield Custom Homes,accounts@mchtexas.com,(682) 518-1158,https://www.mchtexas.com/,Mansfield,TX,"1848 Lone Star Rd suite 408, Mansfield, TX 76084, United States",4.8,17,0
663,Marine Blue Pool Service & Repair,joey@marinebluepoolservice.com,(817) 381-6381,http://www.marinebluepoolservice.com/,Saginaw,TX,"12509 N Saginaw Blvd Suite 338, Fort Worth, TX 76179, United States",4.4,19,0
283,Martin Pitts Roofing & Construction,hello@martinpittsconstruction.com,(817) 750-2900,https://www.martinpittsconstruction.com/,Keller,TX,"5613 Bowie St, Watauga, TX 76148, United States",4.8,26,0
1074,"Masterpiece Roofing & Construction, LLC",shane@masterpieceroofingtx.com,(469) 774-2998,http://www.masterpieceroofingtx.com/,Sachse,TX,"Sachse, TX 75048, United States",5,23,0
402,Matt's Shutters & More,matt@mattsshutters.com,(972) 814-0619,http://www.mattsshutters.com/,Plano,TX,"6312 Pintail Ct, Plano, TX 75024, United States",5,38,0
1045,Maverick Roofing and Home Solutions,info@mysite.com,(214) 764-1334,http://roofsbymaverick.com/,Rockwall,TX,"2233 Ridge Rd #202, Rockwall, TX 75087, United States",5,45,35
819,McEntire Construction Services - Home Remodeling Denton,mcentireconstructionservices@gmail.com,(940) 514-2209,https://www.mcentireconstructionservicesllc.com/?utm_source=GMBlisting&utm_medium=organic,Denton,TX,"329 Ruth St, Denton, TX 76205, United States",5,46,0
969,McKinney Roofing and Construction,anitacrypto44@gmail.com,(972) 977-8210,https://www.mckinneyroofing.com/,McKinney,TX,"5100 Eldorado Pkwy, McKinney, TX 75072, United States",5,10,0
876,MedRoof.com,info@medroof.com,(469) 586-6475,http://www.medroof.com/,Lancaster,TX,"1542 Raintree Dr, Lancaster, TX 75146, United States",4.9,74,0
160,Medallion Pools of Texas,info@medallionpooldesign.com,(469) 667-7426,http://www.medallionpooldesign.com/,Frisco,TX,"5475 FM1461, McKinney, TX 75071, United States",4.8,166,0
1017,Mesquite Roofing & Construction,mesquiteroofingandconstruction@gmail.com,(972) 681-3183,https://mesquiteroofingandconstruction.com/?utm_source=omg-gbp&utm_medium=webclick,Mesquite,TX,"701 TX-352, Mesquite, TX 75149, United States",4.9,96,0
1431,Metropolitan Window Covering,mwcblinds@gmail.com,(972) 672-4454,http://mwcblindstx.com/,Carrollton,TX,"2216 Grand Canyon Ct, Carrollton, TX 75006, United States",5,1,0
120,Meyer's Pool Care,info@meyerspoolcare.com,(817) 442-5787,http://meyerspoolcare.com/,Colleyville,TX,"1904 Industrial Blvd suite 105, Colleyville, TX 76034, United States",5,59,0
631,Michael Solar Screens,michaelsolarscreens@gmail.com,(469) 562-3049,https://www.michaelsolarscreens.com/,Wylie,TX,"311 Stoneybrook Dr, Wylie, TX 75098, United States",5,31,0
50,"Mid City Custom Pools Inc., & Outdoor Living",sales@midcitypools.com,(817) 835-9141,http://www.midcitypools.com/,Colleyville,TX,"7700 Precinct Line Rd, Hurst, TX 76054, United States",3.9,42,0
932,Morales Roofers,contactrm@moralesroofers.com,(469) 363-9649,https://www.moralesroofers.com/?utm_source=Google&utm_medium=Organic&utm_campaign=GMB&utm_id=Morales+Roofers,Irving,TX,"2022 113th St Suite 104, Grand Prairie, TX 75050, United States",4.9,234,0
80,Morton Pool Solutions / Renovations,mortonpoolsolutions@gmail.com,(469) 571-9608,https://mortonpoolsolutions.com/,Plano,TX,"410 Carver, Wylie, TX 75098, United States",5,93,0
1309,Most High Roofing,info@mosthighroofing.com,(817) 528-3433,https://www.mosthighroofing.com/,Burleson,TX,"100 Noe Ln, Burleson, TX 76028, United States",5,18,0
739,Mr Screen Renovations Services LLC,sales@mrscreenllc.com,(239) 383-4419,http://www.mrscreenllc.com/,Prosper,TX,"804 NE 8th St, Cape Coral, FL 33909, United States",5,14,0
116,Mr. Pool Leak Repair - Southlake,mrpoolleakrepair@gmail.com,(817) 309-7082,https://mrpoolleakrepair.com/southlake-pool-leak-detection-services/?utm_campaign=gmb,Southlake,TX,"950 E State Hwy 114 Ste 160, Southlake, TX 76092, United States",4.6,34,0
636,Murphy Wallpaper Installer,info@murphywallpaperinstaller.com,(469) 933-0332,https://murphywallpaperinstaller.com/?utm_source=GMB&utm_id=GMB,Murphy,TX,"141 N Murphy Rd, Murphy, TX 75094, United States",5,10,0
743,Mustang Lakes,info@mustanglakes.com,(972) 993-6737,http://mustanglakes.com/,Celina,TX,"2682 Roseland Pkwy, Celina, TX 75009, United States",4.5,164,0
241,My Texas Contracting | Roofing,info@mytexascontracting.com,(817) 646-5061,http://www.mytexascontracting.com/,Fort Worth,TX,"4608 Maxey Rd, Fort Worth, TX 76119, United States",4.8,23,0
1403,NTX Blinds & Shutters,ntxblinds@yahoo.com,,http://ntxblinds.com/,Rowlett,TX,"3161 FM-551 Royse City, Fate, TX 75189, United States",5,24,0
924,Nailed It Roofing and Construction,office@naileditroofer.com,(682) 323-6128,https://www.naileditroofer.com/,Arlington,TX,"719 W Harris Rd Suite E20, Arlington, TX 76001, United States",4.9,233,0
1279,New Image Roofing Solar & Construction,kay@newimagesrc.com,(817) 806-7746,http://newimagesrc.com/,Crowley,TX,"5440 FM1187, Burleson, TX 76028, United States",5,28,0
1181,New Texas Roofing,filler@godaddy.combookingsmy,(469) 587-7663,http://newtxroofing.com/,Little Elm,TX,"2608 Round Up Trail, Little Elm, TX 75068, United States",3.9,14,0
1418,"New Vibes Solutions, LLC",contact@newvibessolutions.com,(505) 750-7071,https://newvibessolutions.com/,Celina,TX,"6421 Godwin Dr, Aubrey, TX 76227, United States",5,25,0
982,New View Roofing,info@newviewroofing.com,(469) 716-5816,https://newviewroofing.com/allen-tx-roofing-contractor/,Allen,TX,"1002 Timberline Ln, Allen, TX 75002, United States",5,89,0
1160,New View Roofing,info@newviewroofing.com,(469) 772-8729,https://newviewroofing.com/the-colony/,The Colony,TX,"8253 Richmond, The Colony, TX 75056, United States",4.9,14,0
1259,Nexgen Roofing Systems,@nexgenroofingsystems,(817) 808-8026,http://www.nexgenroofingsystems.net/,Lake Worth,TX,"4521 Trysail Dr, Fort Worth, TX 76135, United States",4.9,53,0
604,"Next Century Screens, Inc.",info@nextcenturyscreens.com,(972) 496-4981,http://www.nextcenturyscreens.com/,Dallas,TX,"3000 Forest Ln #100, Garland, TX 75042, United States",4.8,21,0
666,Nice & Tight - Pool Enclosure Screen Repair & Refurbishment / Motorized Screens,niceandtightscreen@hotmail.com,(754) 707-2746,http://www.niceandtight.net/,Lake Worth,TX,"7360 Zurich Cir, Greenacres, FL 33467, United States",4.9,321,0
898,Nikola Design and Build,filler@godaddy.combookingsmy,(817) 422-3034,https://nikoladesignandbuild.com/,Saginaw,TX,"5212 Hill Ridge Dr, Fort Worth, TX 76135, United States",5,3,0
409,North Dallas Shutters & Blinds,mymail@mailservice.com,(214) 713-9367,http://ndshuttersblinds.com/frisco/window-treatment-store,Frisco,TX,"6136 Frisco Square Blvd, Frisco, TX 75034, United States",5,29,0
1517,On Point Contractors,onpointcontractors@onpointdfw.com,(214) 702-1902,https://onpointdfw.com/,Cedar Hill,TX,"610 Uptown Blvd ste 2000, Cedar Hill, TX 75104, United States",4.9,283,0
987,"Onyx Commercial Roofing, LLC",adib@onyxroofing.net,(214) 617-8989,http://onyxroofing.net/,Allen,TX,"450 Century Pkwy Ste 269A, Allen, TX 75013, United States",5,22,0
1156,Optic Home Solutions,randall.opticsolutions@gmail.com,(469) 216-2183,http://www.optichomesolutions.com/,The Colony,TX,"4570 N Shore Dr, The Colony, TX 75056, United States",5,80,0
1342,Optimal Development & Restoration,ent1@gmail.com,(469) 383-9503,https://www.youroptimaldevelopment.com/,Waxahachie,TX,"2610 Solon Rd, Waxahachie, TX 75167, United States",5,23,0
197,Outback Creations,terry@outbackcreations.com,(817) 832-2811,http://www.outbackcreations.com/,Arlington,TX,"421 Lillard Rd Ste 200, Arlington, TX 76012, United States",5,1,0
514,Outdoor Living Pool & Patio,info@outdoorliving-poolandpatio.com,(972) 317-3500,http://www.outdoorliving-poolandpatio.com/,Denton,TX,"9085 Teasley Ln, Denton, TX 76210, United States",4.5,312,0
419,Outdoor Shades,lee@outdoorshades.com,(214) 718-3968,https://www.outdoorshades.com/,Dallas,TX,"8412 Sterling St, Irving, TX 75063, United States",,0,0
732,PCR Pools and Spas LLC,pcrpoolsandspas@gmail.com,(972) 884-0220,https://pcrpoolsandspas.com/,Rockwall,TX,"2063 Buck Ct, Caddo Mills, TX 75135, United States",4.8,20,0
948,PMR Roofing,info@pmrroofing.com,(469) 409-7663,http://pmrroofing.com/,Grand Prairie,TX,"2006 N Hwy 360, Grand Prairie, TX 75050, United States",4.8,76,0
290,PROCO Roofing,info@procoroof.com,(833) 467-7626,https://procoroof.com/,Grapevine,TX,"1020 S Main St, Grapevine, TX 76051, United States",4.8,304,0
450,Pacific Pool Plastering,pacificpoolplastering@yahoo.com,(469) 858-9859,https://pacificpoolplaster.com/,Irving,TX,"209 W Main St #107, Grand Prairie, TX 75050, United States",4.8,162,0
751,Palm Construction Dallas,customerservice@palmconstructiontx.com,(214) 984-9228,https://www.palmconstructiontx.com/,Coppell,TX,"320 Decker Dr Ste 4, Irving, TX 75062, United States",4.5,26,0
1291,Panchos Roofing LLC,panchosroofing35@gmail.com,(214) 802-7665,http://www.panchosroofingllc.com/,Mansfield,TX,"8251 Retta Mansfield Rd, Mansfield, TX 76063, United States",5,3,0
715,Panthera Home Services - Pool Enclosure Screen Repair,info@pantherahomeservices.com,(904) 780-6545,https://www.pantherahomeservices.com/,Lancaster,TX,"725 Flowers St, St. Augustine, FL 32092, United States",4.8,86,0
473,Paradise Pools Of Texas,info@fcg-construct.com,(469) 887-1867,https://theparadisepool.com/,Richardson,TX,"811 Central Expy #301, Richardson, TX 75080, United States",5,4,0
